branch,method,feature,selection_count,selection_frequency
boruta_rf,random_bank_rep_02,RNA::LOC643387,5,0.5
boruta_rf,random_bank_rep_02,RNA::LOC644936,2,0.2
boruta_rf,random_bank_rep_02,RNA::LOC728643,1,0.1
boruta_rf,random_bank_rep_02,RNA::LOC728758,1,0.1
boruta_rf,random_bank_rep_02,RNA::LRRC42,2,0.2
boruta_rf,random_bank_rep_02,RNA::LRRTM4,3,0.3
boruta_rf,random_bank_rep_02,RNA::LSM14A,2,0.2
boruta_rf,random_bank_rep_02,RNA::MAGOH,1,0.1
boruta_rf,random_bank_rep_02,RNA::MFSD2B,2,0.2
boruta_rf,random_bank_rep_02,RNA::MICAL3,2,0.2
boruta_rf,random_bank_rep_02,RNA::MLLT6,1,0.1
boruta_rf,random_bank_rep_02,RNA::MPRIP,2,0.2
boruta_rf,random_bank_rep_02,RNA::MYH6,2,0.2
boruta_rf,random_bank_rep_02,RNA::NACA2,1,0.1
boruta_rf,random_bank_rep_02,RNA::NACAP1,1,0.1
boruta_rf,random_bank_rep_02,RNA::NADK,1,0.1
boruta_rf,random_bank_rep_02,RNA::NALCN,2,0.2
boruta_rf,random_bank_rep_02,RNA::NCRNA00152,2,0.2
boruta_rf,random_bank_rep_02,RNA::NOX4,2,0.2
boruta_rf,random_bank_rep_02,RNA::NPLOC4,1,0.1
boruta_rf,random_bank_rep_02,RNA::NUP37,1,0.1
boruta_rf,random_bank_rep_02,RNA::OPN1SW,1,0.1
boruta_rf,random_bank_rep_02,RNA::OSTC,3,0.3
boruta_rf,random_bank_rep_02,RNA::PA2G4P4,1,0.1
boruta_rf,random_bank_rep_02,RNA::PAIP1,1,0.1
boruta_rf,random_bank_rep_02,RNA::PCBP3,1,0.1
boruta_rf,random_bank_rep_02,RNA::PDPN,1,0.1
boruta_rf,random_bank_rep_02,RNA::PIGC,1,0.1
boruta_rf,random_bank_rep_02,RNA::PMS2L2,1,0.1
boruta_rf,random_bank_rep_02,RNA::PPIA,1,0.1
boruta_rf,random_bank_rep_02,RNA::PPIAL4C,2,0.2
boruta_rf,random_bank_rep_02,RNA::RAB6C,3,0.3
boruta_rf,random_bank_rep_02,RNA::RAP1B,1,0.1
boruta_rf,random_bank_rep_02,RNA::RASGRF1,1,0.1
boruta_rf,random_bank_rep_02,RNA::REXO2,1,0.1
boruta_rf,random_bank_rep_02,RNA::RPL13AP3,1,0.1
boruta_rf,random_bank_rep_02,RNA::RPL17,1,0.1
boruta_rf,random_bank_rep_02,RNA::RPS2P32,1,0.1
boruta_rf,random_bank_rep_02,RNA::RUSC2,1,0.1
boruta_rf,random_bank_rep_02,RNA::S100A10,1,0.1
boruta_rf,random_bank_rep_02,RNA::SNRNP40,1,0.1
boruta_rf,random_bank_rep_02,RNA::SNX3,1,0.1
boruta_rf,random_bank_rep_02,RNA::SPCS2,1,0.1
boruta_rf,random_bank_rep_02,RNA::SYNPO2,1,0.1
boruta_rf,random_bank_rep_02,RNA::UPF2,1,0.1
boruta_rf,random_bank_rep_03,RNA::ACBD5,1,0.1
boruta_rf,random_bank_rep_03,RNA::ACTL6A,2,0.2
boruta_rf,random_bank_rep_03,RNA::AK2,2,0.2
boruta_rf,random_bank_rep_03,RNA::AKAP6,1,0.1
boruta_rf,random_bank_rep_03,RNA::ANXA2P1,2,0.2
boruta_rf,random_bank_rep_03,RNA::ASAP3,3,0.3
boruta_rf,random_bank_rep_03,RNA::ATP5EP2,1,0.1
boruta_rf,random_bank_rep_03,RNA::ATP6V1C2,2,0.2
boruta_rf,random_bank_rep_03,RNA::ATP8B5P,3,0.3
boruta_rf,random_bank_rep_03,RNA::ATP9A,1,0.1
boruta_rf,random_bank_rep_03,RNA::BAGE2,1,0.1
boruta_rf,random_bank_rep_03,RNA::BFAR,1,0.1
boruta_rf,random_bank_rep_03,RNA::BOD1,1,0.1
boruta_rf,random_bank_rep_03,RNA::BRD7,3,0.3
boruta_rf,random_bank_rep_03,RNA::BZW1,2,0.2
boruta_rf,random_bank_rep_03,RNA::C12orf48,1,0.1
boruta_rf,random_bank_rep_03,RNA::C15orf21,1,0.1
boruta_rf,random_bank_rep_03,RNA::C1orf144,1,0.1
boruta_rf,random_bank_rep_03,RNA::C3orf38,2,0.2
boruta_rf,random_bank_rep_03,RNA::CA9,1,0.1
boruta_rf,random_bank_rep_03,RNA::CASP6,4,0.4
boruta_rf,random_bank_rep_03,RNA::CCDC109B,4,0.4
boruta_rf,random_bank_rep_03,RNA::CD248,1,0.1
boruta_rf,random_bank_rep_03,RNA::CDC26,2,0.2
boruta_rf,random_bank_rep_03,RNA::CDKN3,1,0.1
boruta_rf,random_bank_rep_03,RNA::CENPA,1,0.1
boruta_rf,random_bank_rep_03,RNA::CEP170L,2,0.2
boruta_rf,random_bank_rep_03,RNA::CKLF,2,0.2
boruta_rf,random_bank_rep_03,RNA::CLIC1,1,0.1
boruta_rf,random_bank_rep_03,RNA::CNN3,1,0.1
boruta_rf,random_bank_rep_03,RNA::COMMD10,1,0.1
boruta_rf,random_bank_rep_03,RNA::CPEB3,1,0.1
boruta_rf,random_bank_rep_03,RNA::DCUN1D5,1,0.1
boruta_rf,random_bank_rep_03,RNA::DDOST,2,0.2
boruta_rf,random_bank_rep_03,RNA::DEPDC1,1,0.1
boruta_rf,random_bank_rep_03,RNA::DIP2C,1,0.1
boruta_rf,random_bank_rep_03,RNA::DNALI1,1,0.1
boruta_rf,random_bank_rep_03,RNA::DOCK7,3,0.3
boruta_rf,random_bank_rep_03,RNA::DST,1,0.1
boruta_rf,random_bank_rep_03,RNA::DSTYK,1,0.1
boruta_rf,random_bank_rep_03,RNA::DTX4,1,0.1
boruta_rf,random_bank_rep_03,RNA::DYNC1H1,4,0.4
boruta_rf,random_bank_rep_03,RNA::EDARADD,1,0.1
boruta_rf,random_bank_rep_03,RNA::EEF1A1P9,3,0.3
boruta_rf,random_bank_rep_03,RNA::EXTL3,1,0.1
boruta_rf,random_bank_rep_03,RNA::FAM120AOS,1,0.1
boruta_rf,random_bank_rep_03,RNA::FAM71D,2,0.2
boruta_rf,random_bank_rep_03,RNA::FAM90A7,3,0.3
boruta_rf,random_bank_rep_03,RNA::FTHL3,3,0.3
boruta_rf,random_bank_rep_03,RNA::GBAP1,2,0.2
boruta_rf,random_bank_rep_03,RNA::GCSH,2,0.2
boruta_rf,random_bank_rep_03,RNA::GGTLC1,2,0.2
boruta_rf,random_bank_rep_03,RNA::GNAI3,1,0.1
boruta_rf,random_bank_rep_03,RNA::GPR179,1,0.1
boruta_rf,random_bank_rep_03,RNA::GPX7,4,0.4
boruta_rf,random_bank_rep_03,RNA::GUSBL1,3,0.3
boruta_rf,random_bank_rep_03,RNA::H3F3C,1,0.1
boruta_rf,random_bank_rep_03,RNA::HDAC1,2,0.2
boruta_rf,random_bank_rep_03,RNA::HDAC3,1,0.1
boruta_rf,random_bank_rep_03,RNA::HMGN5,1,0.1
boruta_rf,random_bank_rep_03,RNA::HNRNPA3P1,2,0.2
boruta_rf,random_bank_rep_03,RNA::HSPA12B,1,0.1
boruta_rf,random_bank_rep_03,RNA::ID4,1,0.1
boruta_rf,random_bank_rep_03,RNA::IFNGR2,2,0.2
boruta_rf,random_bank_rep_03,RNA::KDELR2,1,0.1
boruta_rf,random_bank_rep_03,RNA::KIAA0427,2,0.2
boruta_rf,random_bank_rep_03,RNA::KIAA1409,2,0.2
boruta_rf,random_bank_rep_03,RNA::KIF4B,1,0.1
boruta_rf,random_bank_rep_03,RNA::LDHA,1,0.1
boruta_rf,random_bank_rep_03,RNA::LOC100130776,1,0.1
boruta_rf,random_bank_rep_03,RNA::LOC341056,2,0.2
boruta_rf,random_bank_rep_03,RNA::LOC407835,1,0.1
boruta_rf,random_bank_rep_03,RNA::LOC442454,1,0.1
boruta_rf,random_bank_rep_03,RNA::LOC541471,2,0.2
boruta_rf,random_bank_rep_03,RNA::LOC643387,4,0.4
boruta_rf,random_bank_rep_03,RNA::LOC728643,2,0.2
boruta_rf,random_bank_rep_03,RNA::LRRC37A4,1,0.1
boruta_rf,random_bank_rep_03,RNA::LRRC42,2,0.2
boruta_rf,random_bank_rep_03,RNA::LRRTM4,2,0.2
boruta_rf,random_bank_rep_03,RNA::LSM14A,1,0.1
boruta_rf,random_bank_rep_03,RNA::MADD,1,0.1
boruta_rf,random_bank_rep_03,RNA::MFSD2B,4,0.4
boruta_rf,random_bank_rep_03,RNA::MICAL3,1,0.1
boruta_rf,random_bank_rep_03,RNA::MLLT6,1,0.1
boruta_rf,random_bank_rep_03,RNA::MPRIP,2,0.2
boruta_rf,random_bank_rep_03,RNA::MYO18A,2,0.2
boruta_rf,random_bank_rep_03,RNA::NADK,1,0.1
boruta_rf,random_bank_rep_03,RNA::NCRNA00152,1,0.1
boruta_rf,random_bank_rep_03,RNA::NFIA,1,0.1
boruta_rf,random_bank_rep_03,RNA::NUP37,1,0.1
boruta_rf,random_bank_rep_03,RNA::OSTC,1,0.1
boruta_rf,random_bank_rep_03,RNA::PAIP1,2,0.2
boruta_rf,random_bank_rep_03,RNA::PIGC,1,0.1
boruta_rf,random_bank_rep_03,RNA::PIP4K2B,1,0.1
boruta_rf,random_bank_rep_03,RNA::PPIA,3,0.3
boruta_rf,random_bank_rep_03,RNA::PPIAL4C,2,0.2
boruta_rf,random_bank_rep_03,RNA::PRDX4,1,0.1
boruta_rf,random_bank_rep_03,RNA::PRKCG,1,0.1
boruta_rf,random_bank_rep_03,RNA::PRMT6,1,0.1
boruta_rf,random_bank_rep_03,RNA::PVT1,2,0.2
boruta_rf,random_bank_rep_03,RNA::RAB6C,3,0.3
boruta_rf,random_bank_rep_03,RNA::RAP1B,1,0.1
boruta_rf,random_bank_rep_03,RNA::RGPD4,1,0.1
boruta_rf,random_bank_rep_03,RNA::RPF1,1,0.1
boruta_rf,random_bank_rep_03,RNA::RPL12,1,0.1
boruta_rf,random_bank_rep_03,RNA::RPL13AP3,1,0.1
boruta_rf,random_bank_rep_03,RNA::RPL17,2,0.2
boruta_rf,random_bank_rep_03,RNA::S100A10,1,0.1
boruta_rf,random_bank_rep_03,RNA::SCP2,1,0.1
boruta_rf,random_bank_rep_03,RNA::SHQ1,1,0.1
boruta_rf,random_bank_rep_03,RNA::SPCS2,1,0.1
boruta_rf,random_bank_rep_03,RNA::SUMO1P3,1,0.1
boruta_rf,random_bank_rep_04,RNA::ACBD5,2,0.2
boruta_rf,random_bank_rep_04,RNA::AK2,1,0.1
boruta_rf,random_bank_rep_04,RNA::AKAP6,2,0.2
boruta_rf,random_bank_rep_04,RNA::ANXA2P1,3,0.3
boruta_rf,random_bank_rep_04,RNA::ARF4,1,0.1
boruta_rf,random_bank_rep_04,RNA::ASAP3,3,0.3
boruta_rf,random_bank_rep_04,RNA::ATP6V1C2,4,0.4
boruta_rf,random_bank_rep_04,RNA::ATP8B5P,2,0.2
boruta_rf,random_bank_rep_04,RNA::BFAR,1,0.1
boruta_rf,random_bank_rep_04,RNA::BRD7,2,0.2
boruta_rf,random_bank_rep_04,RNA::BZW1,1,0.1
boruta_rf,random_bank_rep_04,RNA::C12orf48,2,0.2
boruta_rf,random_bank_rep_04,RNA::C12orf51,1,0.1
boruta_rf,random_bank_rep_04,RNA::C15orf21,2,0.2
boruta_rf,random_bank_rep_04,RNA::C1orf116,1,0.1
boruta_rf,random_bank_rep_04,RNA::C1orf144,2,0.2
boruta_rf,random_bank_rep_04,RNA::C3orf38,2,0.2
boruta_rf,random_bank_rep_04,RNA::CA9,1,0.1
boruta_rf,random_bank_rep_04,RNA::CARD8,1,0.1
boruta_rf,random_bank_rep_04,RNA::CASP4,1,0.1
boruta_rf,random_bank_rep_04,RNA::CASP6,2,0.2
boruta_rf,random_bank_rep_04,RNA::CCDC109B,1,0.1
boruta_rf,random_bank_rep_04,RNA::CDC26,2,0.2
boruta_rf,random_bank_rep_04,RNA::CEP170L,1,0.1
boruta_rf,random_bank_rep_04,RNA::CKLF,2,0.2
boruta_rf,random_bank_rep_04,RNA::CLIC1,2,0.2
boruta_rf,random_bank_rep_04,RNA::CMC1,2,0.2
boruta_rf,random_bank_rep_04,RNA::CNN3,1,0.1
boruta_rf,random_bank_rep_04,RNA::COMMD10,1,0.1
boruta_rf,random_bank_rep_04,RNA::CPEB3,3,0.3
boruta_rf,random_bank_rep_04,RNA::DDOST,2,0.2
boruta_rf,random_bank_rep_04,RNA::DNALI1,1,0.1
boruta_rf,random_bank_rep_04,RNA::DST,2,0.2
boruta_rf,random_bank_rep_04,RNA::DSTYK,1,0.1
boruta_rf,random_bank_rep_04,RNA::DYNC1H1,5,0.5
boruta_rf,random_bank_rep_04,RNA::EDEM2,1,0.1
boruta_rf,random_bank_rep_04,RNA::EEF1A1P9,2,0.2
boruta_rf,random_bank_rep_04,RNA::ERI1,1,0.1
boruta_rf,random_bank_rep_04,RNA::ERP44,1,0.1
boruta_rf,random_bank_rep_04,RNA::FAM120AOS,1,0.1
boruta_rf,random_bank_rep_04,RNA::FAM71D,4,0.4
boruta_rf,random_bank_rep_04,RNA::FAM90A7,1,0.1
boruta_rf,random_bank_rep_04,RNA::FSTL5,1,0.1
boruta_rf,random_bank_rep_04,RNA::FTHL3,2,0.2
boruta_rf,random_bank_rep_04,RNA::GBAP1,1,0.1
boruta_rf,random_bank_rep_04,RNA::GCSH,1,0.1
boruta_rf,random_bank_rep_04,RNA::GGTLC1,3,0.3
boruta_rf,random_bank_rep_04,RNA::GPN1,3,0.3
boruta_rf,random_bank_rep_04,RNA::GPR137C,1,0.1
boruta_rf,random_bank_rep_04,RNA::GPR179,1,0.1
boruta_rf,random_bank_rep_04,RNA::GPX7,2,0.2
boruta_rf,random_bank_rep_04,RNA::GUSBL1,1,0.1
boruta_rf,random_bank_rep_04,RNA::H3F3C,1,0.1
boruta_rf,random_bank_rep_04,RNA::HDAC1,1,0.1
boruta_rf,random_bank_rep_04,RNA::HERC2,2,0.2
boruta_rf,random_bank_rep_04,RNA::HIST1H2BE,1,0.1
boruta_rf,random_bank_rep_04,RNA::HNRNPA3P1,2,0.2
boruta_rf,random_bank_rep_04,RNA::HNRNPUL2,1,0.1
boruta_rf,random_bank_rep_04,RNA::HTATSF1,2,0.2
boruta_rf,random_bank_rep_04,RNA::IRF2,1,0.1
boruta_rf,random_bank_rep_04,RNA::KIAA0427,1,0.1
boruta_rf,random_bank_rep_04,RNA::LDHA,1,0.1
boruta_rf,random_bank_rep_04,RNA::LOC284232,2,0.2
boruta_rf,random_bank_rep_04,RNA::LOC341056,3,0.3
boruta_rf,random_bank_rep_04,RNA::LOC407835,1,0.1
boruta_rf,random_bank_rep_04,RNA::LOC442454,4,0.4
boruta_rf,random_bank_rep_04,RNA::LOC541471,2,0.2
boruta_rf,random_bank_rep_04,RNA::LOC643387,2,0.2
boruta_rf,random_bank_rep_04,RNA::LOC644936,1,0.1
boruta_rf,random_bank_rep_04,RNA::LOC728643,3,0.3
boruta_rf,random_bank_rep_04,RNA::LOC728758,1,0.1
boruta_rf,random_bank_rep_04,RNA::LOX,2,0.2
boruta_rf,random_bank_rep_04,RNA::LRRC37A4,4,0.4
boruta_rf,random_bank_rep_04,RNA::LRRC42,2,0.2
boruta_rf,random_bank_rep_04,RNA::LRRTM4,1,0.1
boruta_rf,random_bank_rep_04,RNA::LSM14A,1,0.1
boruta_rf,random_bank_rep_04,RNA::LYPLA1,1,0.1
boruta_rf,random_bank_rep_04,RNA::MAGOH,1,0.1
boruta_rf,random_bank_rep_04,RNA::MFSD2B,2,0.2
boruta_rf,random_bank_rep_04,RNA::MICAL3,2,0.2
boruta_rf,random_bank_rep_04,RNA::MPRIP,1,0.1
boruta_rf,random_bank_rep_04,RNA::MYO18A,1,0.1
boruta_rf,random_bank_rep_04,RNA::NACA2,1,0.1
boruta_rf,random_bank_rep_04,RNA::NADK,1,0.1
boruta_rf,random_bank_rep_04,RNA::NALCN,1,0.1
boruta_rf,random_bank_rep_04,RNA::NBPF7,1,0.1
boruta_rf,random_bank_rep_04,RNA::NCRNA00152,1,0.1
boruta_rf,random_bank_rep_04,RNA::NFIA,4,0.4
boruta_rf,random_bank_rep_04,RNA::NOX4,1,0.1
boruta_rf,random_bank_rep_04,RNA::NUP37,2,0.2
boruta_rf,random_bank_rep_04,RNA::OSTC,1,0.1
boruta_rf,random_bank_rep_04,RNA::PCNA,1,0.1
boruta_rf,random_bank_rep_04,RNA::PDCD5,1,0.1
boruta_rf,random_bank_rep_04,RNA::PIGC,1,0.1
boruta_rf,random_bank_rep_04,RNA::PIP4K2B,1,0.1
boruta_rf,random_bank_rep_04,RNA::PMS2L2,2,0.2
boruta_rf,random_bank_rep_04,RNA::PPIA,1,0.1
boruta_rf,random_bank_rep_04,RNA::PPIAL4C,1,0.1
boruta_rf,random_bank_rep_04,RNA::PRKCG,1,0.1
boruta_rf,random_bank_rep_04,RNA::RAB6C,3,0.3
boruta_rf,random_bank_rep_04,RNA::RAN,2,0.2
boruta_rf,random_bank_rep_04,RNA::REXO2,1,0.1
boruta_rf,random_bank_rep_04,RNA::RGPD4,1,0.1
boruta_rf,random_bank_rep_04,RNA::RPL12,1,0.1
boruta_rf,random_bank_rep_04,RNA::RPL13A,1,0.1
boruta_rf,random_bank_rep_04,RNA::RPL23P8,1,0.1
boruta_rf,random_bank_rep_04,RNA::RPS2P32,1,0.1
boruta_rf,random_bank_rep_04,RNA::SDF4,1,0.1
boruta_rf,random_bank_rep_04,RNA::SFRS4,1,0.1
boruta_rf,random_bank_rep_04,RNA::SLC6A10P,1,0.1
boruta_rf,random_bank_rep_04,RNA::SPTAN1,1,0.1
boruta_rf,random_bank_rep_04,RNA::TNRC6C,1,0.1
boruta_rf,random_bank_rep_04,RNA::TOR1A,1,0.1
boruta_rf,random_bank_rep_04,RNA::ZNF207,1,0.1
boruta_rf,random_bank_rep_05,RNA::ACTR3,1,0.1
boruta_rf,random_bank_rep_05,RNA::ANXA2P1,2,0.2
boruta_rf,random_bank_rep_05,RNA::ASAP3,4,0.4
boruta_rf,random_bank_rep_05,RNA::ATP5EP2,1,0.1
boruta_rf,random_bank_rep_05,RNA::ATP8B5P,1,0.1
boruta_rf,random_bank_rep_05,RNA::BAGE2,2,0.2
boruta_rf,random_bank_rep_05,RNA::BFAR,1,0.1
boruta_rf,random_bank_rep_05,RNA::BOD1,1,0.1
boruta_rf,random_bank_rep_05,RNA::BRD7,1,0.1
boruta_rf,random_bank_rep_05,RNA::BZW1,2,0.2
boruta_rf,random_bank_rep_05,RNA::C12orf51,1,0.1
boruta_rf,random_bank_rep_05,RNA::C15orf21,1,0.1
boruta_rf,random_bank_rep_05,RNA::C1orf144,1,0.1
boruta_rf,random_bank_rep_05,RNA::C2orf28,1,0.1
boruta_rf,random_bank_rep_05,RNA::C3orf38,1,0.1
boruta_rf,random_bank_rep_05,RNA::C5orf53,1,0.1
boruta_rf,random_bank_rep_05,RNA::CASP6,1,0.1
boruta_rf,random_bank_rep_05,RNA::CD151,1,0.1
boruta_rf,random_bank_rep_05,RNA::CD58,1,0.1
boruta_rf,random_bank_rep_05,RNA::CDC26,4,0.4
boruta_rf,random_bank_rep_05,RNA::CDKN3,1,0.1
boruta_rf,random_bank_rep_05,RNA::CENPL,1,0.1
boruta_rf,random_bank_rep_05,RNA::CEP170L,1,0.1
boruta_rf,random_bank_rep_05,RNA::CHGB,1,0.1
boruta_rf,random_bank_rep_05,RNA::CLIC1,2,0.2
boruta_rf,random_bank_rep_05,RNA::CMC1,1,0.1
boruta_rf,random_bank_rep_05,RNA::CNIH4,1,0.1
boruta_rf,random_bank_rep_05,RNA::CNN3,1,0.1
boruta_rf,random_bank_rep_05,RNA::COMMD10,1,0.1
boruta_rf,random_bank_rep_05,RNA::CTCFL,2,0.2
boruta_rf,random_bank_rep_05,RNA::DDOST,1,0.1
boruta_rf,random_bank_rep_05,RNA::DEPDC1,1,0.1
boruta_rf,random_bank_rep_05,RNA::DNALI1,1,0.1
boruta_rf,random_bank_rep_05,RNA::DOCK7,2,0.2
boruta_rf,random_bank_rep_05,RNA::DST,2,0.2
boruta_rf,random_bank_rep_05,RNA::DSTYK,2,0.2
boruta_rf,random_bank_rep_05,RNA::DTYMK,1,0.1
boruta_rf,random_bank_rep_05,RNA::DYNC1H1,3,0.3
boruta_rf,random_bank_rep_05,RNA::DYNC1I2,1,0.1
boruta_rf,random_bank_rep_05,RNA::EDARADD,3,0.3
boruta_rf,random_bank_rep_05,RNA::EXTL3,1,0.1
boruta_rf,random_bank_rep_05,RNA::FAM120AOS,1,0.1
boruta_rf,random_bank_rep_05,RNA::FAM71D,2,0.2
boruta_rf,random_bank_rep_05,RNA::FAM90A7,1,0.1
boruta_rf,random_bank_rep_05,RNA::FTHL3,2,0.2
boruta_rf,random_bank_rep_05,RNA::GBAP1,2,0.2
boruta_rf,random_bank_rep_05,RNA::GCSH,3,0.3
boruta_rf,random_bank_rep_05,RNA::GGTLC1,1,0.1
boruta_rf,random_bank_rep_05,RNA::GPR137C,1,0.1
boruta_rf,random_bank_rep_05,RNA::GPX7,2,0.2
boruta_rf,random_bank_rep_05,RNA::GUSB,1,0.1
boruta_rf,random_bank_rep_05,RNA::H3F3C,1,0.1
boruta_rf,random_bank_rep_05,RNA::HDAC1,1,0.1
boruta_rf,random_bank_rep_05,RNA::HERC2,1,0.1
boruta_rf,random_bank_rep_05,RNA::HIPK2,1,0.1
boruta_rf,random_bank_rep_05,RNA::HIST1H2BE,1,0.1
boruta_rf,random_bank_rep_05,RNA::HNRNPA3P1,3,0.3
boruta_rf,random_bank_rep_05,RNA::HNRNPUL2,1,0.1
boruta_rf,random_bank_rep_05,RNA::HTATSF1,1,0.1
boruta_rf,random_bank_rep_05,RNA::KDELR1,1,0.1
boruta_rf,random_bank_rep_05,RNA::KIAA0427,2,0.2
boruta_rf,random_bank_rep_05,RNA::KIAA1409,1,0.1
boruta_rf,random_bank_rep_05,RNA::KIF3A,1,0.1
boruta_rf,random_bank_rep_05,RNA::KTI12,1,0.1
boruta_rf,random_bank_rep_05,RNA::LDHA,1,0.1
boruta_rf,random_bank_rep_05,RNA::LNPEP,1,0.1
boruta_rf,random_bank_rep_05,RNA::LOC341056,1,0.1
boruta_rf,random_bank_rep_05,RNA::LOC389705,1,0.1
boruta_rf,random_bank_rep_05,RNA::LOC399744,1,0.1
boruta_rf,random_bank_rep_05,RNA::LOC407835,2,0.2
boruta_rf,random_bank_rep_05,RNA::LOC442454,3,0.3
boruta_rf,random_bank_rep_05,RNA::LOC541471,1,0.1
boruta_rf,random_bank_rep_05,RNA::LOC643387,2,0.2
boruta_rf,random_bank_rep_05,RNA::LOC644936,1,0.1
boruta_rf,random_bank_rep_05,RNA::LOC728643,2,0.2
boruta_rf,random_bank_rep_05,RNA::LOX,1,0.1
boruta_rf,random_bank_rep_05,RNA::LRRC37A4,1,0.1
boruta_rf,random_bank_rep_05,RNA::LRRC42,1,0.1
boruta_rf,random_bank_rep_05,RNA::LRRTM4,1,0.1
boruta_rf,random_bank_rep_05,RNA::LSM14A,2,0.2
boruta_rf,random_bank_rep_05,RNA::LYPLA1,5,0.5
boruta_rf,random_bank_rep_05,RNA::MICAL3,1,0.1
boruta_rf,random_bank_rep_05,RNA::MLLT6,1,0.1
boruta_rf,random_bank_rep_05,RNA::MPRIP,3,0.3
boruta_rf,random_bank_rep_05,RNA::MRPL36,1,0.1
boruta_rf,random_bank_rep_05,RNA::MTX1,1,0.1
boruta_rf,random_bank_rep_05,RNA::MYH6,1,0.1
boruta_rf,random_bank_rep_05,RNA::MYO18A,2,0.2
boruta_rf,random_bank_rep_05,RNA::NACA2,1,0.1
boruta_rf,random_bank_rep_05,RNA::NACAP1,2,0.2
boruta_rf,random_bank_rep_05,RNA::NADK,3,0.3
boruta_rf,random_bank_rep_05,RNA::NFIA,2,0.2
boruta_rf,random_bank_rep_05,RNA::NOX4,1,0.1
boruta_rf,random_bank_rep_05,RNA::NPLOC4,1,0.1
boruta_rf,random_bank_rep_05,RNA::NUP37,1,0.1
boruta_rf,random_bank_rep_05,RNA::OSTC,1,0.1
boruta_rf,random_bank_rep_05,RNA::PA2G4P4,2,0.2
boruta_rf,random_bank_rep_05,RNA::PAIP1,1,0.1
boruta_rf,random_bank_rep_05,RNA::PCNA,1,0.1
boruta_rf,random_bank_rep_05,RNA::PDCD5,1,0.1
boruta_rf,random_bank_rep_05,RNA::PIP4K2B,1,0.1
boruta_rf,random_bank_rep_05,RNA::PMS2L2,1,0.1
boruta_rf,random_bank_rep_05,RNA::PNPLA1,1,0.1
boruta_rf,random_bank_rep_05,RNA::PNRC2,1,0.1
boruta_rf,random_bank_rep_05,RNA::PPIA,1,0.1
boruta_rf,random_bank_rep_05,RNA::PPIAL4C,4,0.4
boruta_rf,random_bank_rep_05,RNA::PRDX4,1,0.1
boruta_rf,random_bank_rep_05,RNA::PRKCA,1,0.1
boruta_rf,random_bank_rep_05,RNA::PRKCG,1,0.1
boruta_rf,random_bank_rep_05,RNA::PTTG1,1,0.1
boruta_rf,random_bank_rep_05,RNA::RAB6C,2,0.2
boruta_rf,random_bank_rep_05,RNA::RAP1B,1,0.1
boruta_rf,random_bank_rep_05,RNA::REXO2,1,0.1
boruta_rf,random_bank_rep_05,RNA::RGPD4,2,0.2
boruta_rf,random_bank_rep_05,RNA::RPL12,4,0.4
boruta_rf,random_bank_rep_05,RNA::RPL17,2,0.2
boruta_rf,random_bank_rep_05,RNA::RPL7,1,0.1
boruta_rf,random_bank_rep_05,RNA::RPS2P32,1,0.1
boruta_rf,random_bank_rep_05,RNA::RRM2,1,0.1
boruta_rf,random_bank_rep_05,RNA::RUSC2,1,0.1
boruta_rf,random_bank_rep_05,RNA::S100A10,1,0.1
boruta_rf,random_bank_rep_05,RNA::SPCS2,1,0.1
boruta_rf,random_bank_rep_05,RNA::SUMO1P3,1,0.1
boruta_rf,random_bank_rep_05,RNA::SYNPO2,1,0.1
boruta_rf,random_bank_rep_05,RNA::TARSL2,1,0.1
boruta_rf,random_bank_rep_05,RNA::TNRC6C,1,0.1
boruta_rf,stability_matched,RNA::AK2,2,0.2
boruta_rf,stability_matched,RNA::ASAP3,10,1.0
boruta_rf,stability_matched,RNA::ATP5EP2,8,0.8
boruta_rf,stability_matched,RNA::ATP6V1C2,1,0.1
boruta_rf,stability_matched,RNA::ATP8B5P,3,0.3
boruta_rf,stability_matched,RNA::C15orf21,4,0.4
boruta_rf,stability_matched,RNA::CA9,1,0.1
boruta_rf,stability_matched,RNA::CARD8,1,0.1
boruta_rf,stability_matched,RNA::CNPY3,1,0.1
boruta_rf,stability_matched,RNA::EEF1A1P9,10,1.0
boruta_rf,stability_matched,RNA::FAM120AOS,1,0.1
boruta_rf,stability_matched,RNA::FAM90A7,3,0.3
boruta_rf,stability_matched,RNA::FTHL3,10,1.0
boruta_rf,stability_matched,RNA::GCSH,8,0.8
boruta_rf,stability_matched,RNA::GUSBL1,1,0.1
boruta_rf,stability_matched,RNA::HDAC1,1,0.1
boruta_rf,stability_matched,RNA::HIST1H2BE,1,0.1
boruta_rf,stability_matched,RNA::HNRNPA3P1,9,0.9
boruta_rf,stability_matched,RNA::ID2B,1,0.1
boruta_rf,stability_matched,RNA::LOC341056,2,0.2
boruta_rf,stability_matched,RNA::LOC407835,1,0.1
boruta_rf,stability_matched,RNA::LOC442454,9,0.9
boruta_rf,stability_matched,RNA::LOC613037,1,0.1
boruta_rf,stability_matched,RNA::LOC643387,10,1.0
boruta_rf,stability_matched,RNA::LOC644936,9,0.9
boruta_rf,stability_matched,RNA::LOC728643,10,1.0
boruta_rf,stability_matched,RNA::LSM14A,7,0.7
boruta_rf,stability_matched,RNA::MFSD2B,7,0.7
boruta_rf,stability_matched,RNA::MYH6,1,0.1
