center,branch,cap,run_id,feature_count,canonical_features,canonical_mask,stable_mask_hash,candidate_universe_sha256,duplicate_mask_multiplicity,locking_score,fold_locking_scores,score_sd,score_se,absolute_regret,relative_regret,eligible,eligibility_reason,fallback_added,pairwise_jaccard,mean_jaccard,selected,selected_feature_set,tie_break_path,strategy,tolerance_mode,regret_tolerance,eligibility_threshold,minimum_pool_size,locking_metric,seeds,software_version,configuration_hash
mayo,xgboost,reference,1,21,"[""PROT_FRONTAL__ITIH3|Q06033"", ""PROT_FRONTAL__DNM3|Q9UQ16"", ""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__CUL2|Q13617"", ""PROT_FRONTAL__KIF5A|Q12840"", ""PROT_FRONTAL__CCDC90B|Q9GZT6"", ""METAB__100005864"", ""PROT_FRONTAL__ARHGAP17|Q68EM7"", ""PROT_FRONTAL__TBC1D10A|Q9BXI6"", ""METAB__892"", ""PROT_FRONTAL__GFAP|P14136"", ""PROT_FRONTAL__PLXNA4|Q9HCM2"", ""PROT_FRONTAL__VWA1|Q6PCB0"", ""METAB__460"", ""PROT_FRONTAL__CFL2|Q9Y281"", ""PROT_FRONTAL__EFHD1|Q9BUP0"", ""PROT_FRONTAL__SMOC1|Q9H4F8"", ""PROT_FRONTAL__MTA2|O94776"", ""PROT_FRONTAL__CHDH|Q8NE62"", ""PROT_FRONTAL__H1F0|P07305"", ""PROT_FRONTAL__CLIC2|O15247""]",0000001010000000010000000000000100001010000001010001000011000111010000000000011000101000000010100000,7d03c00ca3abecb05f118488427e11584b482d136e1047f2b0a8f2816143b616,f1c94ee73d1bb7bb8f9686246e885910e79d6e3fd49d5050adc4db76f7df29fd,1,0.8320446482426087,"[0.857609126984127, 0.8522222222222222, 0.8688745134876338, 0.815209835954159, 0.7663075425649017]",0.04189837110993807,0.018737521189666966,0.018721298652753737,0.022005228019612202,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 42}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mayo,xgboost,reference,3,22,"[""PROT_FRONTAL__NCKIPSD|Q9NZQ3"", ""PROT_FRONTAL__PPP2R2C|Q9Y2T4"", ""PROT_FRONTAL__MDK|P21741"", ""METAB__564"", ""METAB__362"", ""METAB__100008934"", ""PROT_FRONTAL__EMILIN2|Q9BXX0"", ""METAB__100001278"", ""METAB__358"", ""PROT_FRONTAL__CCDC90B|Q9GZT6"", ""PROT_FRONTAL__HSPB1|P04792"", ""PROT_FRONTAL__ACAT2|Q9BWD1"", ""PROT_FRONTAL__GFAP|P14136"", ""PROT_FRONTAL__ORM2|P19652"", ""PROT_FRONTAL__CFL2|Q9Y281"", ""METAB__100004251"", ""METAB__100008980"", ""METAB__999924807"", ""PROT_FRONTAL__RUVBL2|Q9Y230"", ""PROT_FRONTAL__SMOC1|Q9H4F8"", ""METAB__999925983"", ""METAB__100001873""]",1000000000000010010000000111011000000110010100000000000001001000011100000001101000000000101000000000,c99b29a0351a634b33150073e9375389ab98f7ac6e57a2de9da83eb28d40b6cd,f1c94ee73d1bb7bb8f9686246e885910e79d6e3fd49d5050adc4db76f7df29fd,1,0.8507659468953624,"[0.8796031746031746, 0.872013888888889, 0.8748346373745869, 0.8131536074429263, 0.8142244261672352]",0.033957081067233316,0.01518606831676096,0.0,0.0,True,absolute_regret_within_tolerance,False,"{""5"": 0.1794871794871795}",0.1794871794871795,True,True,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 44}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mayo,xgboost,reference,4,20,"[""PROT_FRONTAL__GAPVD1|Q14C86"", ""PROT_FRONTAL__MRPL37|Q9BZE1"", ""PROT_FRONTAL__TMEM11|P17152"", ""PROT_FRONTAL__MDK|P21741"", ""METAB__100008906"", ""PROT_FRONTAL__RWDD1|Q9H446"", ""METAB__362"", ""PROT_FRONTAL__ALDH4A1|P30038"", ""PROT_FRONTAL__NUMBL|Q9Y6R0"", ""METAB__100005864"", ""PROT_FRONTAL__ARHGAP17|Q68EM7"", ""PROT_FRONTAL__TARS2|Q9BW92"", ""PROT_FRONTAL__GFAP|P14136"", ""PROT_FRONTAL__ORM2|P19652"", ""PROT_FRONTAL__VWA1|Q6PCB0"", ""PROT_FRONTAL__ISG20|Q96AZ6"", ""METAB__100003415"", ""METAB__100001662"", ""PROT_FRONTAL__MTA2|O94776"", ""PROT_FRONTAL__H1F0|P07305""]",0000000101000000111000010010000000000001100001010000001001001010000001000100000100100000000010000000,d1e4f13e97fb81b2d3f3796cf319c32e3c7dd649d6b015f50d058a8cb3918845,f1c94ee73d1bb7bb8f9686246e885910e79d6e3fd49d5050adc4db76f7df29fd,1,0.8367398138843681,"[0.8577876984126984, 0.8433531746031746, 0.863821405209126, 0.790492337771564, 0.8282444534252776]",0.02928806398488317,0.013098020399912428,0.014026133010994313,0.016486476759182533,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 45}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mayo,xgboost,reference,2,20,"[""PROT_FRONTAL__NCKIPSD|Q9NZQ3"", ""PROT_FRONTAL__CREG1|O75629"", ""PROT_FRONTAL__DNM3|Q9UQ16"", ""PROT_FRONTAL__GK|P32189"", ""PROT_FRONTAL__HPX|P02790"", ""PROT_FRONTAL__PPP2R2C|Q9Y2T4"", ""PROT_FRONTAL__MDK|P21741"", ""METAB__100008906"", ""PROT_FRONTAL__KATNA1|O75449"", ""PROT_FRONTAL__RWDD1|Q9H446"", ""PROT_FRONTAL__CUL2|Q13617"", ""PROT_FRONTAL__CCDC90B|Q9GZT6"", ""PROT_FRONTAL__AK4|P27144"", ""PROT_FRONTAL__HDHD2|Q9H0R4"", ""PROT_FRONTAL__VWA1|Q6PCB0"", ""PROT_FRONTAL__EFHD1|Q9BUP0"", ""PROT_FRONTAL__LRRC1|Q9BTT6"", ""PROT_FRONTAL__GPNMB|Q14956"", ""PROT_FRONTAL__TMUB1|Q9BVT8"", ""PROT_FRONTAL__HPCA|P84074""]",1000010010010110011001010000000100000010000000000000010000010010000000000000010000000100000001001100,e04dfebd012123e791406e5a3c5e589012ae221daa4f45d8b4b5a86fd54552d6,f1c94ee73d1bb7bb8f9686246e885910e79d6e3fd49d5050adc4db76f7df29fd,1,0.818343834688347,"[0.8331646825396826, 0.7697817460317461, 0.8711636307809564, 0.8429452581807503, 0.7746638559085994]",0.0443875980118338,0.019850737302478976,0.03242211220701541,0.038109320577922795,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 43}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,boruta_rf,low,3,24,"[""PROT_FRONTAL__ACTN1|P12814"", ""PROT_FRONTAL__ADSSL1|Q8N142"", ""PROT_FRONTAL__APOA1|P02647"", ""PROT_FRONTAL__ATP6V1D|Q9Y5K8"", ""PROT_FRONTAL__CAP2|P40123"", ""PROT_FRONTAL__CAPS|Q13938"", ""PROT_FRONTAL__COMMD1|Q8N668"", ""PROT_FRONTAL__CTSD|P07339"", ""PROT_FRONTAL__DPP6|P42658"", ""PROT_FRONTAL__GFAP|P14136"", ""PROT_FRONTAL__GLS2|Q9UI32"", ""PROT_FRONTAL__HTRA1|Q92743"", ""PROT_FRONTAL__MAPT|P10636"", ""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__MYO9A|B2RTY4"", ""PROT_FRONTAL__RPH3A|Q9Y2J0"", ""PROT_FRONTAL__RTN4|Q9NQC3"", ""PROT_FRONTAL__SEPT5|Q99719"", ""PROT_FRONTAL__TKT|P29401"", ""PROT_FRONTAL__VIM|P08670"", ""PROT_FRONTAL__VWF|P04275"", ""METAB__100000282"", ""METAB__100001271"", ""METAB__999911381""]",01001001000000100010100000100001000001000000110000010000011001000000000000000000100100001000001000000011000001010000001,2c826051b7e33b8ecae830d27a0f5a7955870e4ba2233df14d0fe6a11e44dd14,1feb240b01a2548068cce32753fdc2fceed1cb5011f50aa74b980d3917e77393,1,0.8803842122311307,"[0.8908965153966742, 0.9148747599389072, 0.8624091287689488, 0.8888721556052603, 0.8448685014458631]",0.027187409401248183,0.012158579110661557,0.005969330777105819,0.0067347062853116485,True,absolute_regret_within_tolerance,False,"{""2"": 0.14285714285714285, ""4"": 0.21428571428571427}",0.17857142857142855,True,True,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 44}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,boruta_rf,low,5,25,"[""PROT_FRONTAL__ALDH1L1|O75891"", ""PROT_FRONTAL__BBOX1|O75936"", ""PROT_FRONTAL__BDH2|Q9BUT1"", ""PROT_FRONTAL__COMTD1|Q86VU5"", ""PROT_FRONTAL__CTSD|P07339"", ""PROT_FRONTAL__CUTA|O60888"", ""PROT_FRONTAL__DNM3|Q9UQ16"", ""PROT_FRONTAL__DPP6|P42658"", ""PROT_FRONTAL__ENTPD2|Q9Y5L3"", ""PROT_FRONTAL__EPB41L3|Q9Y2J2"", ""PROT_FRONTAL__GLS2|Q9UI32"", ""PROT_FRONTAL__GMPR|P36959"", ""PROT_FRONTAL__KCNAB1|Q14722"", ""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__MIOS|Q9NXC5"", ""PROT_FRONTAL__PADI2|Q9Y2J8"", ""PROT_FRONTAL__PRDX6|P30041"", ""PROT_FRONTAL__RTN4|Q9NQC3"", ""PROT_FRONTAL__SMOC1|Q9H4F8"", ""PROT_FRONTAL__SQSTM1|Q13501"", ""PROT_FRONTAL__TMEM106B|Q9NUM4"", ""PROT_FRONTAL__USP13|Q92995"", ""METAB__572"", ""METAB__1053"", ""METAB__999911381""]",00000010000000011000000000010001100101110000011000000001001100001000000000010000000100000101000100010000001100000000001,671553fed907e6c129090a54ab37beac23f09f105f1eddb97e53c71e150516dc,1feb240b01a2548068cce32753fdc2fceed1cb5011f50aa74b980d3917e77393,1,0.874609953931919,"[0.9000906032149284, 0.8920795440225419, 0.8672181998054777, 0.8755001044562554, 0.8381613181603912]",0.02417841760974729,0.010812917072754585,0.011743589076317562,0.013249328294509264,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 46}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,boruta_rf,low,1,22,"[""PROT_FRONTAL__ADAM11|O75078"", ""PROT_FRONTAL__CAPG|P40121"", ""PROT_FRONTAL__CD109|Q6YHK3"", ""PROT_FRONTAL__CTSD|P07339"", ""PROT_FRONTAL__DNM3|Q9UQ16"", ""PROT_FRONTAL__GFAP|P14136"", ""PROT_FRONTAL__HPCA|P84074"", ""PROT_FRONTAL__ICAM1|P05362"", ""PROT_FRONTAL__MAPT|P10636"", ""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__MYO9A|B2RTY4"", ""PROT_FRONTAL__NEFH|P12036"", ""PROT_FRONTAL__PBXIP1|Q96AQ6"", ""PROT_FRONTAL__PLCB1|Q9NQ66"", ""PROT_FRONTAL__PLCD1|P51178"", ""PROT_FRONTAL__PSAT1|Q9Y617"", ""PROT_FRONTAL__QPRT|Q15274"", ""PROT_FRONTAL__S100A6|P06703"", ""PROT_FRONTAL__SQSTM1|Q13501"", ""PROT_FRONTAL__VIM|P08670"", ""METAB__1053"", ""METAB__100002102""]",00100000000000000001010000000001000100000000100010001000011001100100001100001010000001000001000000000010000100000010000,7bb927174cd39fce848680a4c3ac8da2c22263bd5f816e8e6ea0115a8ed3dc93,1feb240b01a2548068cce32753fdc2fceed1cb5011f50aa74b980d3917e77393,1,0.8740091597381345,"[0.8913226219459944, 0.8826649478040395, 0.86599980900088, 0.8774784001445725, 0.8525800197951862]",0.015083699874279367,0.006745635654218739,0.01234438327010201,0.013927155103601024,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 42}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,boruta_rf,low,2,24,"[""PROT_FRONTAL__ALDH1L1|O75891"", ""PROT_FRONTAL__ASAH1|Q13510"", ""PROT_FRONTAL__BDH2|Q9BUT1"", ""PROT_FRONTAL__CAP2|P40123"", ""PROT_FRONTAL__CAPS|Q13938"", ""PROT_FRONTAL__EZR|P15311"", ""PROT_FRONTAL__FABP7|O15540"", ""PROT_FRONTAL__HPCA|P84074"", ""PROT_FRONTAL__HTRA1|Q92743"", ""PROT_FRONTAL__KCNAB1|Q14722"", ""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__MYO9A|B2RTY4"", ""PROT_FRONTAL__PTPRF|P10586"", ""PROT_FRONTAL__QPRT|Q15274"", ""PROT_FRONTAL__RHOT2|Q8IXI1"", ""PROT_FRONTAL__RPL13|P26373"", ""PROT_FRONTAL__SAMD14|Q8IZD0"", ""PROT_FRONTAL__TTC39B|Q5VTQ0"", ""METAB__533"", ""METAB__1053"", ""METAB__1312"", ""METAB__100001271"", ""METAB__100015962"", ""METAB__100021194""]",00000010000001001010100000000000000000001100000010010001001001000000000000000111010000100000000001000000010110010000110,c2571399d7d1ba01f37eb26efdb1858e8015200a8f081c44977af6f1acabe132,1feb240b01a2548068cce32753fdc2fceed1cb5011f50aa74b980d3917e77393,1,0.8824776886391194,"[0.8886858891963687, 0.9128658253817036, 0.88285998682786, 0.8872333974308573, 0.8407433443588074]",0.02610794428602894,0.011675827635267585,0.003875854369117193,0.004372808570226674,True,absolute_regret_within_tolerance,False,"{""3"": 0.14285714285714285, ""4"": 0.13333333333333333}",0.1380952380952381,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 43}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,boruta_rf,low,4,27,"[""PROT_FRONTAL__ACTN1|P12814"", ""PROT_FRONTAL__APOA1|P02647"", ""PROT_FRONTAL__APP|P05067"", ""PROT_FRONTAL__BBOX1|O75936"", ""PROT_FRONTAL__CAPS|Q13938"", ""PROT_FRONTAL__CLU|P10909"", ""PROT_FRONTAL__CTSD|P07339"", ""PROT_FRONTAL__DCLK1|O15075"", ""PROT_FRONTAL__DPP6|P42658"", ""PROT_FRONTAL__ENTPD2|Q9Y5L3"", ""PROT_FRONTAL__EPB41L3|Q9Y2J2"", ""PROT_FRONTAL__FABP7|O15540"", ""PROT_FRONTAL__HTRA1|Q92743"", ""PROT_FRONTAL__ILVBL|A1L0T0"", ""PROT_FRONTAL__MAOB|P27338"", ""PROT_FRONTAL__MAPT|P10636"", ""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__NTN1|O95631"", ""PROT_FRONTAL__PBXIP1|Q96AQ6"", ""PROT_FRONTAL__PEPD|P12955"", ""PROT_FRONTAL__RPH3A|Q9Y2J0"", ""PROT_FRONTAL__SQSTM1|Q13501"", ""PROT_FRONTAL__SYNM|O15061"", ""PROT_FRONTAL__TMEM106B|Q9NUM4"", ""METAB__533"", ""METAB__100002173"", ""METAB__100021194""]",01000001001000010000100010000001010001110100000000010010111000010101000000000000100000000001100100000000010000000001010,fb12c08e0fd75cb8cbddce95b0424294f1c8e7ae7177669968db7ec1f1d4fe41,1feb240b01a2548068cce32753fdc2fceed1cb5011f50aa74b980d3917e77393,1,0.8863535430082365,"[0.8753997036096116, 0.9170239783856808, 0.8753679332257186, 0.8834621149908068, 0.8805139848293645]",0.017491473793044263,0.007822424885580612,0.0,0.0,True,absolute_regret_within_tolerance,False,"{""2"": 0.13333333333333333, ""3"": 0.21428571428571427}",0.1738095238095238,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 45}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,boruta_rf,reference,3,24,"[""PROT_FRONTAL__ACTN1|P12814"", ""PROT_FRONTAL__ADSSL1|Q8N142"", ""PROT_FRONTAL__APOA1|P02647"", ""PROT_FRONTAL__ATP6V1D|Q9Y5K8"", ""PROT_FRONTAL__CAP2|P40123"", ""PROT_FRONTAL__CAPS|Q13938"", ""PROT_FRONTAL__COMMD1|Q8N668"", ""PROT_FRONTAL__CTSD|P07339"", ""PROT_FRONTAL__DPP6|P42658"", ""PROT_FRONTAL__GFAP|P14136"", ""PROT_FRONTAL__GLS2|Q9UI32"", ""PROT_FRONTAL__HTRA1|Q92743"", ""PROT_FRONTAL__MAPT|P10636"", ""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__MYO9A|B2RTY4"", ""PROT_FRONTAL__RPH3A|Q9Y2J0"", ""PROT_FRONTAL__RTN4|Q9NQC3"", ""PROT_FRONTAL__SEPT5|Q99719"", ""PROT_FRONTAL__TKT|P29401"", ""PROT_FRONTAL__VIM|P08670"", ""PROT_FRONTAL__VWF|P04275"", ""METAB__100000282"", ""METAB__100001271"", ""METAB__999911381""]",01001001000000100010100000100001000001000000110000010000011001000000000000000000100100001000001000000011000001010000001,2c826051b7e33b8ecae830d27a0f5a7955870e4ba2233df14d0fe6a11e44dd14,1feb240b01a2548068cce32753fdc2fceed1cb5011f50aa74b980d3917e77393,1,0.8803842122311307,"[0.8908965153966742, 0.9148747599389072, 0.8624091287689488, 0.8888721556052603, 0.8448685014458631]",0.027187409401248183,0.012158579110661557,0.005969330777105819,0.0067347062853116485,True,absolute_regret_within_tolerance,False,"{""2"": 0.14285714285714285, ""4"": 0.21428571428571427}",0.17857142857142855,True,True,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 44}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,boruta_rf,reference,5,25,"[""PROT_FRONTAL__ALDH1L1|O75891"", ""PROT_FRONTAL__BBOX1|O75936"", ""PROT_FRONTAL__BDH2|Q9BUT1"", ""PROT_FRONTAL__COMTD1|Q86VU5"", ""PROT_FRONTAL__CTSD|P07339"", ""PROT_FRONTAL__CUTA|O60888"", ""PROT_FRONTAL__DNM3|Q9UQ16"", ""PROT_FRONTAL__DPP6|P42658"", ""PROT_FRONTAL__ENTPD2|Q9Y5L3"", ""PROT_FRONTAL__EPB41L3|Q9Y2J2"", ""PROT_FRONTAL__GLS2|Q9UI32"", ""PROT_FRONTAL__GMPR|P36959"", ""PROT_FRONTAL__KCNAB1|Q14722"", ""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__MIOS|Q9NXC5"", ""PROT_FRONTAL__PADI2|Q9Y2J8"", ""PROT_FRONTAL__PRDX6|P30041"", ""PROT_FRONTAL__RTN4|Q9NQC3"", ""PROT_FRONTAL__SMOC1|Q9H4F8"", ""PROT_FRONTAL__SQSTM1|Q13501"", ""PROT_FRONTAL__TMEM106B|Q9NUM4"", ""PROT_FRONTAL__USP13|Q92995"", ""METAB__572"", ""METAB__1053"", ""METAB__999911381""]",00000010000000011000000000010001100101110000011000000001001100001000000000010000000100000101000100010000001100000000001,671553fed907e6c129090a54ab37beac23f09f105f1eddb97e53c71e150516dc,1feb240b01a2548068cce32753fdc2fceed1cb5011f50aa74b980d3917e77393,1,0.874609953931919,"[0.9000906032149284, 0.8920795440225419, 0.8672181998054777, 0.8755001044562554, 0.8381613181603912]",0.02417841760974729,0.010812917072754585,0.011743589076317562,0.013249328294509264,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 46}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,boruta_rf,reference,1,22,"[""PROT_FRONTAL__ADAM11|O75078"", ""PROT_FRONTAL__CAPG|P40121"", ""PROT_FRONTAL__CD109|Q6YHK3"", ""PROT_FRONTAL__CTSD|P07339"", ""PROT_FRONTAL__DNM3|Q9UQ16"", ""PROT_FRONTAL__GFAP|P14136"", ""PROT_FRONTAL__HPCA|P84074"", ""PROT_FRONTAL__ICAM1|P05362"", ""PROT_FRONTAL__MAPT|P10636"", ""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__MYO9A|B2RTY4"", ""PROT_FRONTAL__NEFH|P12036"", ""PROT_FRONTAL__PBXIP1|Q96AQ6"", ""PROT_FRONTAL__PLCB1|Q9NQ66"", ""PROT_FRONTAL__PLCD1|P51178"", ""PROT_FRONTAL__PSAT1|Q9Y617"", ""PROT_FRONTAL__QPRT|Q15274"", ""PROT_FRONTAL__S100A6|P06703"", ""PROT_FRONTAL__SQSTM1|Q13501"", ""PROT_FRONTAL__VIM|P08670"", ""METAB__1053"", ""METAB__100002102""]",00100000000000000001010000000001000100000000100010001000011001100100001100001010000001000001000000000010000100000010000,7bb927174cd39fce848680a4c3ac8da2c22263bd5f816e8e6ea0115a8ed3dc93,1feb240b01a2548068cce32753fdc2fceed1cb5011f50aa74b980d3917e77393,1,0.8740091597381345,"[0.8913226219459944, 0.8826649478040395, 0.86599980900088, 0.8774784001445725, 0.8525800197951862]",0.015083699874279367,0.006745635654218739,0.01234438327010201,0.013927155103601024,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 42}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mount_sinai,boruta_rf,reference,2,24,"[""PROT_FRONTAL__ALDH1L1|O75891"", ""PROT_FRONTAL__ASAH1|Q13510"", ""PROT_FRONTAL__BDH2|Q9BUT1"", ""PROT_FRONTAL__CAP2|P40123"", ""PROT_FRONTAL__CAPS|Q13938"", ""PROT_FRONTAL__EZR|P15311"", ""PROT_FRONTAL__FABP7|O15540"", ""PROT_FRONTAL__HPCA|P84074"", ""PROT_FRONTAL__HTRA1|Q92743"", ""PROT_FRONTAL__KCNAB1|Q14722"", ""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__MYO9A|B2RTY4"", ""PROT_FRONTAL__PTPRF|P10586"", ""PROT_FRONTAL__QPRT|Q15274"", ""PROT_FRONTAL__RHOT2|Q8IXI1"", ""PROT_FRONTAL__RPL13|P26373"", ""PROT_FRONTAL__SAMD14|Q8IZD0"", ""PROT_FRONTAL__TTC39B|Q5VTQ0"", ""METAB__533"", ""METAB__1053"", ""METAB__1312"", ""METAB__100001271"", ""METAB__100015962"", ""METAB__100021194""]",00000010000001001010100000000000000000001100000010010001001001000000000000000111010000100000000001000000010110010000110,c2571399d7d1ba01f37eb26efdb1858e8015200a8f081c44977af6f1acabe132,1feb240b01a2548068cce32753fdc2fceed1cb5011f50aa74b980d3917e77393,1,0.8824776886391194,"[0.8886858891963687, 0.9128658253817036, 0.88285998682786, 0.8872333974308573, 0.8407433443588074]",0.02610794428602894,0.011675827635267585,0.003875854369117193,0.004372808570226674,True,absolute_regret_within_tolerance,False,"{""3"": 0.14285714285714285, ""4"": 0.13333333333333333}",0.1380952380952381,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 43}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
