dataset,branch,center,cap,condition,selection_rule,selected_run,selected_feature_count,direct_feature_count,compression_ratio,development_locking_metric,best_saved_run_score,selected_development_score,development_cv_regret,mean_pairwise_jaccard,selected_medoid_mean_jaccard,nogueira_seed_agreement,heldout_metric,heldout_estimate,heldout_direct_estimate,heldout_delta,heldout_source,selection_used_heldout,status,note
AMP-AD,xgboost,mayo,reference,legacy_zero_truncated,highest_development_cv_run,5.0,21.0,100,0.79,macro OvR AUROC,0.8479818239768828,0.8479818239768828,0.0,0.1397930042363269,0.1184154669619786,-0.0866341370072714,,,,,,False,complete,
AMP-AD,xgboost,mayo,reference,legacy_zero_truncated,fixed_run_1,1.0,25.0,100,0.75,macro OvR AUROC,0.8479818239768828,0.8426673910497502,0.0053144329271326285,0.1397930042363269,0.16499094913729062,-0.0866341370072714,,,,,,False,complete,
AMP-AD,xgboost,mayo,reference,legacy_zero_truncated,legacy_top_three_medoid,3.0,20.0,100,0.8,macro OvR AUROC,0.8479818239768828,0.8268715220509796,0.02111030192590324,0.1397930042363269,0.15738529883266728,-0.0866341370072714,macro OvR AUROC,0.7721927701259648,0.8167809800352285,-0.04458820990926371,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,mayo,reference,legacy_zero_truncated,all_run_medoid,1.0,25.0,100,0.75,macro OvR AUROC,0.8479818239768828,0.8426673910497502,0.0053144329271326285,0.1397930042363269,0.16499094913729062,-0.0866341370072714,,,,,,False,complete,
AMP-AD,xgboost,mayo,reference,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,5.0,21.0,100,0.79,macro OvR AUROC,0.8479818239768828,0.8479818239768828,0.0,0.1397930042363269,0.1184154669619786,-0.0866341370072714,,,,,,False,complete,
AMP-AD,xgboost,mayo,reference,legacy_zero_truncated,Direct,,100.0,100,0.0,macro OvR AUROC,0.8479818239768828,,,,,,macro OvR AUROC,0.8167809800352285,0.8167809800352285,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,xgboost,mayo,reference,legacy_zero_truncated,RFECV-only,,20.0,100,0.8,macro OvR AUROC,0.8479818239768828,,,,,,macro OvR AUROC,0.797913753428861,0.8167809800352285,-0.018867226606367526,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,xgboost,mount_sinai,high,legacy_zero_truncated,highest_development_cv_run,1.0,34.0,100,0.6599999999999999,macro OvR AUROC,0.8706924967595201,0.8706924967595201,0.0,0.2189102019714022,0.19532038201149504,-0.04967320261437913,,,,,,False,complete,
AMP-AD,xgboost,mount_sinai,high,legacy_zero_truncated,fixed_run_1,1.0,34.0,100,0.6599999999999999,macro OvR AUROC,0.8706924967595201,0.8706924967595201,0.0,0.2189102019714022,0.19532038201149504,-0.04967320261437913,,,,,,False,complete,
AMP-AD,xgboost,mount_sinai,high,legacy_zero_truncated,legacy_top_three_medoid,4.0,34.0,100,0.6599999999999999,macro OvR AUROC,0.8706924967595201,0.8666303130806611,0.0040621836788590215,0.2189102019714022,0.2503425055149193,-0.04967320261437913,macro OvR AUROC,0.6352781976328488,0.6825470611807821,-0.04726886354793336,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,mount_sinai,high,legacy_zero_truncated,all_run_medoid,4.0,34.0,100,0.6599999999999999,macro OvR AUROC,0.8706924967595201,0.8666303130806611,0.0040621836788590215,0.2189102019714022,0.2503425055149193,-0.04967320261437913,macro OvR AUROC,0.6352781976328488,0.6825470611807821,-0.04726886354793336,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,mount_sinai,high,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,4.0,34.0,100,0.6599999999999999,macro OvR AUROC,0.8706924967595201,0.8666303130806611,0.0040621836788590215,0.2189102019714022,0.2503425055149193,-0.04967320261437913,macro OvR AUROC,0.6352781976328488,0.6825470611807821,-0.04726886354793336,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,mount_sinai,high,legacy_zero_truncated,Direct,,100.0,100,0.0,macro OvR AUROC,0.8706924967595201,,,,,,macro OvR AUROC,0.6825470611807821,0.6825470611807821,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,xgboost,mount_sinai,high,legacy_zero_truncated,RFECV-only,,34.0,100,0.6599999999999999,macro OvR AUROC,0.8706924967595201,,,,,,macro OvR AUROC,0.6930079373393326,0.6825470611807821,0.010460876158550514,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,xgboost,mount_sinai,low,legacy_zero_truncated,highest_development_cv_run,2.0,20.0,100,0.8,macro OvR AUROC,0.8613106698269872,0.8613106698269872,0.0,0.14299955793545377,0.17025558535267787,-0.08625856164383561,macro OvR AUROC,0.7137386348142162,0.6825470611807821,0.031191573633434055,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,mount_sinai,low,legacy_zero_truncated,fixed_run_1,1.0,17.0,100,0.83,macro OvR AUROC,0.8613106698269872,0.8347203613618879,0.026590308465099355,0.14299955793545377,0.1484375,-0.08625856164383561,,,,,,False,complete,
AMP-AD,xgboost,mount_sinai,low,legacy_zero_truncated,legacy_top_three_medoid,2.0,20.0,100,0.8,macro OvR AUROC,0.8613106698269872,0.8613106698269872,0.0,0.14299955793545377,0.17025558535267787,-0.08625856164383561,macro OvR AUROC,0.7137386348142162,0.6825470611807821,0.031191573633434055,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,mount_sinai,low,legacy_zero_truncated,all_run_medoid,2.0,20.0,100,0.8,macro OvR AUROC,0.8613106698269872,0.8613106698269872,0.0,0.14299955793545377,0.17025558535267787,-0.08625856164383561,macro OvR AUROC,0.7137386348142162,0.6825470611807821,0.031191573633434055,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,mount_sinai,low,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,2.0,20.0,100,0.8,macro OvR AUROC,0.8613106698269872,0.8613106698269872,0.0,0.14299955793545377,0.17025558535267787,-0.08625856164383561,macro OvR AUROC,0.7137386348142162,0.6825470611807821,0.031191573633434055,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,mount_sinai,low,legacy_zero_truncated,Direct,,100.0,100,0.0,macro OvR AUROC,0.8613106698269872,,,,,,macro OvR AUROC,0.6825470611807821,0.6825470611807821,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,xgboost,mount_sinai,low,legacy_zero_truncated,RFECV-only,,10.0,100,0.9,macro OvR AUROC,0.8613106698269872,,,,,,macro OvR AUROC,0.683922024183652,0.6825470611807821,0.0013749630028698778,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,xgboost,mount_sinai,reference,legacy_zero_truncated,highest_development_cv_run,3.0,23.0,100,0.77,macro OvR AUROC,0.8633415813456548,0.8633415813456548,0.0,0.16301892551892555,0.14659645909645908,-0.08026977505750277,,,,,,False,complete,
AMP-AD,xgboost,mount_sinai,reference,legacy_zero_truncated,fixed_run_1,1.0,23.0,100,0.77,macro OvR AUROC,0.8633415813456548,0.8563246912825093,0.007016890063145431,0.16301892551892555,0.1608821733821734,-0.08026977505750277,,,,,,False,complete,
AMP-AD,xgboost,mount_sinai,reference,legacy_zero_truncated,legacy_top_three_medoid,5.0,22.0,100,0.78,macro OvR AUROC,0.8633415813456548,0.8614270087849387,0.0019145725607160324,0.16301892551892555,0.16233974358974357,-0.08026977505750277,macro OvR AUROC,0.7039445591771173,0.6825470611807821,0.02139749799633517,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,mount_sinai,reference,legacy_zero_truncated,all_run_medoid,4.0,20.0,100,0.8,macro OvR AUROC,0.8633415813456548,0.8447872386950017,0.018554342650653033,0.16301892551892555,0.17735042735042733,-0.08026977505750277,,,,,,False,complete,
AMP-AD,xgboost,mount_sinai,reference,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,2.0,25.0,100,0.75,macro OvR AUROC,0.8633415813456548,0.8629695054912657,0.00037207585438903124,0.16301892551892555,0.1679258241758242,-0.08026977505750277,,,,,,False,complete,
AMP-AD,xgboost,mount_sinai,reference,legacy_zero_truncated,Direct,,100.0,100,0.0,macro OvR AUROC,0.8633415813456548,,,,,,macro OvR AUROC,0.6825470611807821,0.6825470611807821,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,xgboost,mount_sinai,reference,legacy_zero_truncated,RFECV-only,,19.0,100,0.81,macro OvR AUROC,0.8633415813456548,,,,,,macro OvR AUROC,0.6765346326392838,0.6825470611807821,-0.006012428541498305,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,xgboost,rush,high,legacy_zero_truncated,highest_development_cv_run,1.0,40.0,100,0.6,macro OvR AUROC,0.8686749458133228,0.8686749458133228,0.0,0.265236337078874,0.28717464420034133,-0.06791666666666707,macro OvR AUROC,0.7878298342164811,0.8028004258182557,-0.014970591601774608,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,rush,high,legacy_zero_truncated,fixed_run_1,1.0,40.0,100,0.6,macro OvR AUROC,0.8686749458133228,0.8686749458133228,0.0,0.265236337078874,0.28717464420034133,-0.06791666666666707,macro OvR AUROC,0.7878298342164811,0.8028004258182557,-0.014970591601774608,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,rush,high,legacy_zero_truncated,legacy_top_three_medoid,1.0,40.0,100,0.6,macro OvR AUROC,0.8686749458133228,0.8686749458133228,0.0,0.265236337078874,0.28717464420034133,-0.06791666666666707,macro OvR AUROC,0.7878298342164811,0.8028004258182557,-0.014970591601774608,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,rush,high,legacy_zero_truncated,all_run_medoid,1.0,40.0,100,0.6,macro OvR AUROC,0.8686749458133228,0.8686749458133228,0.0,0.265236337078874,0.28717464420034133,-0.06791666666666707,macro OvR AUROC,0.7878298342164811,0.8028004258182557,-0.014970591601774608,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,rush,high,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,1.0,40.0,100,0.6,macro OvR AUROC,0.8686749458133228,0.8686749458133228,0.0,0.265236337078874,0.28717464420034133,-0.06791666666666707,macro OvR AUROC,0.7878298342164811,0.8028004258182557,-0.014970591601774608,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,rush,high,legacy_zero_truncated,Direct,,100.0,100,0.0,macro OvR AUROC,0.8686749458133228,,,,,,macro OvR AUROC,0.8028004258182557,0.8028004258182557,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,xgboost,rush,high,legacy_zero_truncated,RFECV-only,,40.0,100,0.6,macro OvR AUROC,0.8686749458133228,,,,,,macro OvR AUROC,0.7866075156607958,0.8028004258182557,-0.01619291015745994,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,xgboost,rush,low,legacy_zero_truncated,highest_development_cv_run,2.0,23.0,100,0.77,macro OvR AUROC,0.8651676871136675,0.8651676871136675,0.0,0.09867003021801782,0.12361308677098151,-0.15022461814914667,macro OvR AUROC,0.7888937419119593,0.8028004258182557,-0.013906683906296458,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,rush,low,legacy_zero_truncated,fixed_run_1,1.0,21.0,100,0.79,macro OvR AUROC,0.8651676871136675,0.8637190165990729,0.00144867051459463,0.09867003021801782,0.11787816122181446,-0.15022461814914667,,,,,,False,complete,
AMP-AD,xgboost,rush,low,legacy_zero_truncated,legacy_top_three_medoid,2.0,23.0,100,0.77,macro OvR AUROC,0.8651676871136675,0.8651676871136675,0.0,0.09867003021801782,0.12361308677098151,-0.15022461814914667,macro OvR AUROC,0.7888937419119593,0.8028004258182557,-0.013906683906296458,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,rush,low,legacy_zero_truncated,all_run_medoid,2.0,23.0,100,0.77,macro OvR AUROC,0.8651676871136675,0.8651676871136675,0.0,0.09867003021801782,0.12361308677098151,-0.15022461814914667,macro OvR AUROC,0.7888937419119593,0.8028004258182557,-0.013906683906296458,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,rush,low,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,2.0,23.0,100,0.77,macro OvR AUROC,0.8651676871136675,0.8651676871136675,0.0,0.09867003021801782,0.12361308677098151,-0.15022461814914667,macro OvR AUROC,0.7888937419119593,0.8028004258182557,-0.013906683906296458,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,rush,low,legacy_zero_truncated,Direct,,100.0,100,0.0,macro OvR AUROC,0.8651676871136675,,,,,,macro OvR AUROC,0.8028004258182557,0.8028004258182557,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,xgboost,rush,low,legacy_zero_truncated,RFECV-only,,7.0,100,0.9299999999999999,macro OvR AUROC,0.8651676871136675,,,,,,macro OvR AUROC,0.7864993348286103,0.8028004258182557,-0.016301090989645384,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,xgboost,rush,reference,legacy_zero_truncated,highest_development_cv_run,2.0,20.0,100,0.8,macro OvR AUROC,0.8594687647506388,0.8594687647506388,0.0,0.165794900673694,0.15721288515406162,-0.08460022522522515,macro OvR AUROC,0.7686971887032147,0.8028004258182557,-0.03410323711504104,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,rush,reference,legacy_zero_truncated,fixed_run_1,1.0,22.0,100,0.78,macro OvR AUROC,0.8594687647506388,0.8588683746938995,0.0006003900567392861,0.165794900673694,0.1787319739633905,-0.08460022522522515,,,,,,False,complete,
AMP-AD,xgboost,rush,reference,legacy_zero_truncated,legacy_top_three_medoid,2.0,20.0,100,0.8,macro OvR AUROC,0.8594687647506388,0.8594687647506388,0.0,0.165794900673694,0.15721288515406162,-0.08460022522522515,macro OvR AUROC,0.7686971887032147,0.8028004258182557,-0.03410323711504104,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,rush,reference,legacy_zero_truncated,all_run_medoid,5.0,20.0,100,0.8,macro OvR AUROC,0.8594687647506388,0.8440443257317298,0.015424439018908997,0.165794900673694,0.2042558959067498,-0.08460022522522515,,,,,,False,complete,
AMP-AD,xgboost,rush,reference,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,2.0,20.0,100,0.8,macro OvR AUROC,0.8594687647506388,0.8594687647506388,0.0,0.165794900673694,0.15721288515406162,-0.08460022522522515,macro OvR AUROC,0.7686971887032147,0.8028004258182557,-0.03410323711504104,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,rush,reference,legacy_zero_truncated,Direct,,100.0,100,0.0,macro OvR AUROC,0.8594687647506388,,,,,,macro OvR AUROC,0.8028004258182557,0.8028004258182557,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,xgboost,rush,reference,legacy_zero_truncated,RFECV-only,,20.0,100,0.8,macro OvR AUROC,0.8594687647506388,,,,,,macro OvR AUROC,0.7976675117442319,0.8028004258182557,-0.005132914074023831,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
ADNI,svm_l1,ADNI fixed split,not_applicable,legacy_archived,highest_development_cv_run,4.0,29.0,63,0.5396825396825398,balanced accuracy,0.5864126048712515,0.5864126048712515,0.0,,0.3488372093023256,,,,,,,False,complete,All nonlocked candidate masks were unavailable; full seed-agreement statistics could not be reconstructed.
ADNI,svm_l1,ADNI fixed split,not_applicable,legacy_archived,fixed_run_1,1.0,29.0,63,0.5396825396825398,balanced accuracy,0.5864126048712515,0.562763101447312,0.023649503423939455,,0.3817356778218945,,,,,,,False,complete,All nonlocked candidate masks were unavailable; full seed-agreement statistics could not be reconstructed.
ADNI,svm_l1,ADNI fixed split,not_applicable,legacy_archived,legacy_top_three_medoid,2.0,29.0,63,0.5396825396825398,balanced accuracy,0.5864126048712515,0.5724029023653083,0.014009702505943133,,0.3817356778218945,,macro OvR AUROC,0.7836662658692782,0.7822119011747044,0.0014543646945738287,archived source_table_s1 RFECV+GA; same locked run; joined after locking,False,complete,All nonlocked candidate masks were unavailable; full seed-agreement statistics could not be reconstructed.
ADNI,svm_l1,ADNI fixed split,not_applicable,legacy_archived,Direct,,63.0,63,0.0,balanced accuracy,0.5864126048712515,0.5473718724094663,0.03904073246178519,,,,macro OvR AUROC,0.7822119011747044,0.7822119011747044,0.0,archived source_table_s1 First stage; joined after locking,False,complete,
ADNI,svm_l1,ADNI fixed split,not_applicable,legacy_archived,all_run_medoid,,,63,,balanced accuracy,0.5864126048712515,,,,,,,,,,,False,unavailable_missing_candidate_masks,The archived table contains scores/counts but not all five feature masks.
ADNI,svm_l1,ADNI fixed split,not_applicable,legacy_archived,regret_constrained_medoid_abs_0.01,,,63,,balanced accuracy,0.5864126048712515,,,,,,,,,,,False,unavailable_missing_candidate_masks,The archived table contains scores/counts but not all five feature masks.
ADNI,svm_l1,ADNI fixed split,not_applicable,legacy_archived,RFECV-only,,,63,,balanced accuracy,0.5864126048712515,,,,,,,,,,,False,unavailable_missing_candidate_masks,The archived table contains scores/counts but not all five feature masks.
ADNI,xgboost,ADNI fixed split,not_applicable,legacy_archived,highest_development_cv_run,2.0,30.0,100,0.7,balanced accuracy,0.5422992890850035,0.5422992890850035,0.0,,0.2474489795918367,,macro OvR AUROC,0.775325917123849,0.8093476732850968,-0.03402175616124781,archived source_table_s1 RFECV+GA; same locked run; joined after locking,False,complete,All nonlocked candidate masks were unavailable; full seed-agreement statistics could not be reconstructed.
ADNI,xgboost,ADNI fixed split,not_applicable,legacy_archived,fixed_run_1,1.0,30.0,100,0.7,balanced accuracy,0.5422992890850035,0.5206152366114771,0.02168405247352634,,0.2230392156862745,,,,,,,False,complete,All nonlocked candidate masks were unavailable; full seed-agreement statistics could not be reconstructed.
ADNI,xgboost,ADNI fixed split,not_applicable,legacy_archived,legacy_top_three_medoid,2.0,30.0,100,0.7,balanced accuracy,0.5422992890850035,0.5422992890850035,0.0,,0.2474489795918367,,macro OvR AUROC,0.775325917123849,0.8093476732850968,-0.03402175616124781,archived source_table_s1 RFECV+GA; same locked run; joined after locking,False,complete,All nonlocked candidate masks were unavailable; full seed-agreement statistics could not be reconstructed.
ADNI,xgboost,ADNI fixed split,not_applicable,legacy_archived,Direct,,100.0,100,0.0,balanced accuracy,0.5422992890850035,0.5087055799085874,0.03359370917641602,,,,macro OvR AUROC,0.8093476732850968,0.8093476732850968,0.0,archived source_table_s1 First stage; joined after locking,False,complete,
ADNI,xgboost,ADNI fixed split,not_applicable,legacy_archived,all_run_medoid,,,100,,balanced accuracy,0.5422992890850035,,,,,,,,,,,False,unavailable_missing_candidate_masks,The archived table contains scores/counts but not all five feature masks.
ADNI,xgboost,ADNI fixed split,not_applicable,legacy_archived,regret_constrained_medoid_abs_0.01,,,100,,balanced accuracy,0.5422992890850035,,,,,,,,,,,False,unavailable_missing_candidate_masks,The archived table contains scores/counts but not all five feature masks.
ADNI,xgboost,ADNI fixed split,not_applicable,legacy_archived,RFECV-only,,,100,,balanced accuracy,0.5422992890850035,,,,,,,,,,,False,unavailable_missing_candidate_masks,The archived table contains scores/counts but not all five feature masks.
ADNI,boruta_rf,ADNI fixed split,not_applicable,legacy_archived,highest_development_cv_run,1.0,27.0,48,0.4375,balanced accuracy,0.5739475055076559,0.5739475055076559,0.0,,0.3673076923076923,,,,,,,False,complete,All nonlocked candidate masks were unavailable; full seed-agreement statistics could not be reconstructed.
ADNI,boruta_rf,ADNI fixed split,not_applicable,legacy_archived,fixed_run_1,1.0,27.0,48,0.4375,balanced accuracy,0.5739475055076559,0.5739475055076559,0.0,,0.3673076923076923,,,,,,,False,complete,All nonlocked candidate masks were unavailable; full seed-agreement statistics could not be reconstructed.
ADNI,boruta_rf,ADNI fixed split,not_applicable,legacy_archived,legacy_top_three_medoid,3.0,27.0,48,0.4375,balanced accuracy,0.5739475055076559,0.5514317163565284,0.022515789151127508,,0.3846153846153846,,macro OvR AUROC,0.7879147222483746,0.7897189487327693,-0.001804226484394711,archived source_table_s1 RFECV+GA; same locked run; joined after locking,False,complete,All nonlocked candidate masks were unavailable; full seed-agreement statistics could not be reconstructed.
ADNI,boruta_rf,ADNI fixed split,not_applicable,legacy_archived,Direct,,48.0,48,0.0,balanced accuracy,0.5739475055076559,0.5489083471226328,0.02503915838502313,,,,macro OvR AUROC,0.7897189487327693,0.7897189487327693,0.0,archived source_table_s1 First stage; joined after locking,False,complete,
ADNI,boruta_rf,ADNI fixed split,not_applicable,legacy_archived,all_run_medoid,,,48,,balanced accuracy,0.5739475055076559,,,,,,,,,,,False,unavailable_missing_candidate_masks,The archived table contains scores/counts but not all five feature masks.
ADNI,boruta_rf,ADNI fixed split,not_applicable,legacy_archived,regret_constrained_medoid_abs_0.01,,,48,,balanced accuracy,0.5739475055076559,,,,,,,,,,,False,unavailable_missing_candidate_masks,The archived table contains scores/counts but not all five feature masks.
ADNI,boruta_rf,ADNI fixed split,not_applicable,legacy_archived,RFECV-only,,,48,,balanced accuracy,0.5739475055076559,,,,,,,,,,,False,unavailable_missing_candidate_masks,The archived table contains scores/counts but not all five feature masks.
