dataset,branch,center,cap,condition,sensitivity_tolerance_mode,sensitivity_regret_tolerance,run_id,feature_count,locking_score,fold_locking_scores,score_sd,score_se,absolute_regret,relative_regret,eligible,eligibility_reason,fallback_added,pairwise_jaccard,mean_jaccard,selected,tie_break_path,strategy,tolerance_mode,regret_tolerance,eligibility_threshold,minimum_pool_size,locking_metric,seeds,software_version,configuration_hash
AMP-AD,boruta_rf,rush,reference,legacy_zero_truncated,absolute,0.01,5,23,0.8669021772257819,,,,0.018327205881865427,0.020703341113155038,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 47}",0.1.0,80675b3d4d3e2199c6d5b1ce523d5b3832110776e2fad928fa1555eeb80be603
AMP-AD,boruta_rf,rush,reference,legacy_zero_truncated,absolute,0.02,1,23,0.8739267379374904,,,,0.011302645170156889,0.012768041126784924,True,absolute_regret_within_tolerance,False,"{""2"": 0.2777777777777778, ""3"": 0.24324324324324326, ""4"": 0.35294117647058826, ""5"": 0.2777777777777778}",0.2879349938173468,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 43}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,boruta_rf,rush,reference,legacy_zero_truncated,absolute,0.02,2,23,0.8683200006172356,,,,0.01690938249041174,0.019101695914171313,True,absolute_regret_within_tolerance,False,"{""1"": 0.2777777777777778, ""3"": 0.24324324324324326, ""4"": 0.35294117647058826, ""5"": 0.3939393939393939}",0.31697539785775086,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 44}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,boruta_rf,rush,reference,legacy_zero_truncated,absolute,0.02,3,23,0.8852293831076473,,,,0.0,0.0,True,absolute_regret_within_tolerance,False,"{""1"": 0.24324324324324326, ""2"": 0.24324324324324326, ""4"": 0.3939393939393939, ""5"": 0.24324324324324326}",0.2809172809172809,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 45}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,boruta_rf,rush,reference,legacy_zero_truncated,absolute,0.02,4,23,0.875551556004065,,,,0.009677827103582337,0.010932564246351362,True,absolute_regret_within_tolerance,False,"{""1"": 0.35294117647058826, ""2"": 0.35294117647058826, ""3"": 0.3939393939393939, ""5"": 0.3939393939393939}",0.37344028520499106,True,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 46}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,boruta_rf,rush,reference,legacy_zero_truncated,absolute,0.02,5,23,0.8669021772257819,,,,0.018327205881865427,0.020703341113155038,True,absolute_regret_within_tolerance,False,"{""1"": 0.2777777777777778, ""2"": 0.3939393939393939, ""3"": 0.24324324324324326, ""4"": 0.3939393939393939}",0.3272249522249522,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 47}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,absolute,0.0,1,32,0.8757680306670835,,,,0.0,0.0,True,absolute_regret_within_tolerance,False,{},1.0,True,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 43}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,absolute,0.0,2,32,0.8701859941623568,,,,0.005582036504726773,0.006373875626031776,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 44}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,absolute,0.0,3,32,0.8690897460608387,,,,0.006678284606244866,0.007625631870985212,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 45}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,absolute,0.0,4,32,0.8729868296649365,,,,0.0027812010021470712,0.0031757279379433334,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 46}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,absolute,0.0,5,32,0.8598726892078933,,,,0.01589534145919025,0.01815017322233442,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 47}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,absolute,0.005,1,32,0.8757680306670835,,,,0.0,0.0,True,absolute_regret_within_tolerance,False,"{""4"": 0.4883720930232558}",0.4883720930232558,True,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 43}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,absolute,0.005,2,32,0.8701859941623568,,,,0.005582036504726773,0.006373875626031776,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 44}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,absolute,0.005,3,32,0.8690897460608387,,,,0.006678284606244866,0.007625631870985212,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 45}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,absolute,0.005,4,32,0.8729868296649365,,,,0.0027812010021470712,0.0031757279379433334,True,absolute_regret_within_tolerance,False,"{""1"": 0.4883720930232558}",0.4883720930232558,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 46}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,absolute,0.005,5,32,0.8598726892078933,,,,0.01589534145919025,0.01815017322233442,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 47}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,absolute,0.01,1,32,0.8757680306670835,,,,0.0,0.0,True,absolute_regret_within_tolerance,False,"{""2"": 0.4883720930232558, ""3"": 0.5609756097560976, ""4"": 0.4883720930232558}",0.5125732652675364,True,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 43}",0.1.0,80675b3d4d3e2199c6d5b1ce523d5b3832110776e2fad928fa1555eeb80be603
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,absolute,0.01,2,32,0.8701859941623568,,,,0.005582036504726773,0.006373875626031776,True,absolute_regret_within_tolerance,False,"{""1"": 0.4883720930232558, ""3"": 0.4222222222222222, ""4"": 0.4883720930232558}",0.46632213608957795,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 44}",0.1.0,80675b3d4d3e2199c6d5b1ce523d5b3832110776e2fad928fa1555eeb80be603
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,absolute,0.01,3,32,0.8690897460608387,,,,0.006678284606244866,0.007625631870985212,True,absolute_regret_within_tolerance,False,"{""1"": 0.5609756097560976, ""2"": 0.4222222222222222, ""4"": 0.5238095238095238}",0.5023357852626146,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 45}",0.1.0,80675b3d4d3e2199c6d5b1ce523d5b3832110776e2fad928fa1555eeb80be603
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,absolute,0.01,4,32,0.8729868296649365,,,,0.0027812010021470712,0.0031757279379433334,True,absolute_regret_within_tolerance,False,"{""1"": 0.4883720930232558, ""2"": 0.4883720930232558, ""3"": 0.5238095238095238}",0.5001845699520118,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 46}",0.1.0,80675b3d4d3e2199c6d5b1ce523d5b3832110776e2fad928fa1555eeb80be603
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,absolute,0.01,5,32,0.8598726892078933,,,,0.01589534145919025,0.01815017322233442,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 47}",0.1.0,80675b3d4d3e2199c6d5b1ce523d5b3832110776e2fad928fa1555eeb80be603
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,absolute,0.02,1,32,0.8757680306670835,,,,0.0,0.0,True,absolute_regret_within_tolerance,False,"{""2"": 0.4883720930232558, ""3"": 0.5609756097560976, ""4"": 0.4883720930232558, ""5"": 0.6}",0.5344299489506523,True,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 43}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,absolute,0.02,2,32,0.8701859941623568,,,,0.005582036504726773,0.006373875626031776,True,absolute_regret_within_tolerance,False,"{""1"": 0.4883720930232558, ""3"": 0.4222222222222222, ""4"": 0.4883720930232558, ""5"": 0.5238095238095238}",0.48069398301956445,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 44}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,absolute,0.02,3,32,0.8690897460608387,,,,0.006678284606244866,0.007625631870985212,True,absolute_regret_within_tolerance,False,"{""1"": 0.5609756097560976, ""2"": 0.4222222222222222, ""4"": 0.5238095238095238, ""5"": 0.391304347826087}",0.4745779259034827,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 45}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,absolute,0.02,4,32,0.8729868296649365,,,,0.0027812010021470712,0.0031757279379433334,True,absolute_regret_within_tolerance,False,"{""1"": 0.4883720930232558, ""2"": 0.4883720930232558, ""3"": 0.5238095238095238, ""5"": 0.5238095238095238}",0.5060908084163898,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 46}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,svm_l1,emory,high,legacy_zero_truncated,absolute,0.02,5,32,0.8598726892078933,,,,0.01589534145919025,0.01815017322233442,True,absolute_regret_within_tolerance,False,"{""1"": 0.6, ""2"": 0.5238095238095238, ""3"": 0.391304347826087, ""4"": 0.5238095238095238}",0.5097308488612836,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 47}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,absolute,0.0,1,13,0.8530565777070468,,,,0.010241059836793132,0.011862721952917508,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 43}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,absolute,0.0,2,12,0.8632976375438399,,,,0.0,0.0,True,absolute_regret_within_tolerance,False,{},1.0,True,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 44}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,absolute,0.0,3,12,0.8483485223614696,,,,0.014949115182370298,0.01731629339899723,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 45}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,absolute,0.0,4,11,0.8372009210569835,,,,0.02609671648685641,0.0302291068015707,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 46}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,absolute,0.0,5,11,0.8236638945299735,,,,0.03963374301386646,0.045909708645361355,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 47}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,absolute,0.005,1,13,0.8530565777070468,,,,0.010241059836793132,0.011862721952917508,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 43}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,absolute,0.005,2,12,0.8632976375438399,,,,0.0,0.0,True,absolute_regret_within_tolerance,False,{},1.0,True,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 44}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,absolute,0.005,3,12,0.8483485223614696,,,,0.014949115182370298,0.01731629339899723,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 45}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,absolute,0.005,4,11,0.8372009210569835,,,,0.02609671648685641,0.0302291068015707,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 46}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,absolute,0.005,5,11,0.8236638945299735,,,,0.03963374301386646,0.045909708645361355,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 47}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,absolute,0.01,1,13,0.8530565777070468,,,,0.010241059836793132,0.011862721952917508,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 43}",0.1.0,80675b3d4d3e2199c6d5b1ce523d5b3832110776e2fad928fa1555eeb80be603
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,absolute,0.01,2,12,0.8632976375438399,,,,0.0,0.0,True,absolute_regret_within_tolerance,False,{},1.0,True,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 44}",0.1.0,80675b3d4d3e2199c6d5b1ce523d5b3832110776e2fad928fa1555eeb80be603
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,absolute,0.01,3,12,0.8483485223614696,,,,0.014949115182370298,0.01731629339899723,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 45}",0.1.0,80675b3d4d3e2199c6d5b1ce523d5b3832110776e2fad928fa1555eeb80be603
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,absolute,0.01,4,11,0.8372009210569835,,,,0.02609671648685641,0.0302291068015707,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 46}",0.1.0,80675b3d4d3e2199c6d5b1ce523d5b3832110776e2fad928fa1555eeb80be603
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,absolute,0.01,5,11,0.8236638945299735,,,,0.03963374301386646,0.045909708645361355,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 47}",0.1.0,80675b3d4d3e2199c6d5b1ce523d5b3832110776e2fad928fa1555eeb80be603
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,absolute,0.02,1,13,0.8530565777070468,,,,0.010241059836793132,0.011862721952917508,True,absolute_regret_within_tolerance,False,"{""2"": 0.25, ""3"": 0.13636363636363635}",0.19318181818181818,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 43}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,absolute,0.02,2,12,0.8632976375438399,,,,0.0,0.0,True,absolute_regret_within_tolerance,False,"{""1"": 0.25, ""3"": 0.2631578947368421}",0.256578947368421,True,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 44}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,absolute,0.02,3,12,0.8483485223614696,,,,0.014949115182370298,0.01731629339899723,True,absolute_regret_within_tolerance,False,"{""1"": 0.13636363636363635, ""2"": 0.2631578947368421}",0.19976076555023922,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 45}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,absolute,0.02,4,11,0.8372009210569835,,,,0.02609671648685641,0.0302291068015707,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 46}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,svm_l1,emory,low,legacy_zero_truncated,absolute,0.02,5,11,0.8236638945299735,,,,0.03963374301386646,0.045909708645361355,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 47}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,svm_l1,emory,reference,legacy_zero_truncated,absolute,0.0,1,19,0.8526707400842547,,,,0.013625187532862126,0.015728098330486613,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 43}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,svm_l1,emory,reference,legacy_zero_truncated,absolute,0.0,2,19,0.8662959276171168,,,,0.0,0.0,True,absolute_regret_within_tolerance,False,{},1.0,True,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 44}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
